entry_z,exit_z,sample_start,sample_end,n_sessions,total_gross_pnl_usd,total_net_pnl_usd,total_return_pct,annualized_return_pct,annualized_vol_pct,sharpe_gross,sharpe_net,max_drawdown_pct,calmar_net,n_round_trip_trades,hit_rate,avg_holding_sessions,annualized_turnover,pct_time_in_market,cost_transaction_bps,cost_financing_bps_per_day
1.75,0.0,2014-12-31,2026-06-30,2894,85723.21175162257,74149.58345433741,0.5752174618112106,0.05008804435951108,0.19100149841045203,0.3031543390550036,0.2622390126588146,-0.42374334423079185,0.11820373120062654,44,0.9318181818181818,30.272727272727273,7.662750518313753,0.46026261230131305,2.0,0.5
1.75,0.25,2014-12-31,2026-06-30,2894,87575.47511000477,77199.74670255286,0.5988791882837373,0.052148429663960535,0.1902701974657481,0.310892636597795,0.2740756585032091,-0.41161669895615416,0.1266917250835721,49,0.9387755102040817,22.551020408163264,8.533517622667588,0.3818244644091223,2.0,0.5
1.75,0.5,2014-12-31,2026-06-30,2894,78239.75150933063,68858.73765709758,0.5341735779679928,0.046514077970951695,0.18989977424798382,0.27828595073617945,0.2449401435844284,-0.4226550424678842,0.11005210703119934,53,0.9245283018867925,17.471698113207548,9.230131306150657,0.3199723565998618,2.0,0.5
1.75,0.75,2014-12-31,2026-06-30,2894,78260.8487593934,70086.12972727735,0.5436951061865672,0.047343181326542826,0.18952302735232482,0.2789125651905194,0.24980173643243617,-0.42196364777126827,0.11219729845592269,56,0.9107142857142857,12.928571428571429,9.752591568762957,0.25017277125086385,2.0,0.5
1.75,1.0,2014-12-31,2026-06-30,2894,74484.24626260773,66872.65297545557,0.5187664706547094,0.04517247774878602,0.1893031143756778,0.2657630897425661,0.23862511664303565,-0.4170707748306882,0.10830890216923973,60,0.9,10.35,10.449205252246026,0.21458189357290947,2.0,0.5
1.75,1.25,2014-12-31,2026-06-30,2894,74361.95094073834,66747.50873821556,0.517795660743824,0.045087942815288065,0.1889939735546543,0.2657586833149371,0.2385681509693709,-0.4188211644897606,0.10765440392731247,68,0.8970588235294118,8.147058823529411,11.842432619212163,0.19143054595715273,2.0,0.5
1.75,1.5,2014-12-31,2026-06-30,2894,66372.82243992649,59022.924747414,0.4578719849827503,0.039869986252817236,0.1888440698384993,0.23739793269929307,0.21112649333873348,-0.4238806960602204,0.09405945263228722,73,0.8767123287671232,6.506849315068493,12.713199723566,0.16413268832066344,2.0,0.5
2.0,0.0,2014-12-31,2026-06-30,2894,85788.98640204073,75997.37375553444,0.5895517466109151,0.05133622672631327,0.19038754217667325,0.3043476612057195,0.26964068204985275,-0.42047395622617256,0.12209133518533444,39,0.9230769230769231,28.743589743589745,6.791983413959917,0.3873531444367657,2.0,0.5
2.0,0.25,2014-12-31,2026-06-30,2894,86903.7197834227,78393.80078323172,0.6081420961189025,0.05295501320731286,0.18968087553696042,0.3094490555624152,0.2791795064072987,-0.4079141466680125,0.1298190161823712,42,0.9523809523809523,21.428571428571427,7.3144436765722185,0.31098825155494125,2.0,0.5
2.0,0.5,2014-12-31,2026-06-30,2894,79071.86664976258,71284.77448905139,0.5529936263583706,0.04815286587502052,0.18937628445570165,0.2820078327162569,0.2542708344575442,-0.41652262221376746,0.11560684415913318,45,0.9111111111111111,17.177777777777777,7.83690393918452,0.2671043538355218,2.0,0.5
